ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50
id304	-0.703790116	-0.192874912	0.719619043	-0.043752656	-0.9106385	-0.012272356	0.190276901	-0.056354986	-0.302760699	-0.014876175	-0.666448366	0.217604576	-0.27768808	-0.109728903	-0.449139923	-0.347567661	0.340514226	-0.052798373	-0.726511697	0.037460973	-0.539501894	0.329494168	0.597989647	-0.070798972	-0.12142972	-0.341656027	-0.017305202	-0.330866766	-0.066684749	-0.074586649	-0.593869958	-0.105958434	0.046109909	-0.296066091	-0.045883197	-0.438257017	0.166222155	-0.044531251	-0.194012755	0.039225171	-0.541699451	-0.160579437	-0.75931948	-0.0281742	0.062361971	0.019671178	-0.62029099	-0.24352908	-0.257918084	0.08538259
id305	-0.665907949	-0.150567027	1.401845278	-0.092698167	-0.342062107	0.098677728	0.999993136	-0.257026298	0.155653463	-0.135406133	0.365075701	-0.108017251	-0.203528545	-0.129016066	0.229081598	-0.031497368	0.62532414	-0.106221769	NA	0.07820586	-0.041954832	0.614841488	-0.449705209	0.008770685	0.012854324	-0.117315027	-0.103992074	1.558914059	-0.221245107	0.041120274	-0.096815925	-0.03878985	-0.081435426	-0.273815477	-0.043704669	-0.250501701	0.130408156	0.051761209	-0.425739777	0.002718845	0.280818963	0.660259127	-1.14715084	0.15976586	0.110487138	0.11421103	0.93997212	-0.192019656	0.300255045	0.009735953
id306	0.367325942	0.394327911	2.080108431	-0.07328358	0.632502335	-0.039305193	0.850023923	0.431671295	0.040450543	-0.042129641	-0.164327231	0.218967602	0.326125639	0.024849839	0.013806685	0.367429091	0.249663009	0.363705059	-0.155193901	0.159617954	0.314346683	0.459757919	1.047856213	0.108448809	0.648814969	0.415192726	0.300512053	0.38532228	0.041297628	0.369317282	0.402409748	0.323723987	0.292875141	0.367408255	0.107025916	-0.185389122	0.457732502	0.035698544	0.386691713	0.08873554	0.465641015	0.174465869	-0.248161657	0.266307301	0.2235477	0.173229429	0.332550061	0.128918801	0.336639945	0.148178417
id307	0.577755982	-0.493338502	1.694881469	-0.118646116	0.531794592	-0.158009551	-0.589907397	0.078427046	1.06804484	-0.227733565	-0.236708015	-0.26834104	0.088922828	0.157972681	-0.339434104	-0.174336859	-0.705932356	0.044971619	0.105107159	-0.075123853	0.25163686	-0.575660282	0.013187729	0.098530766	0.084794567	0.208646966	-0.412303662	0.751698625	0.098227301	-0.18635014	0.115466917	-0.117664774	-0.16489067	0.132204993	0.249701831	-0.098399924	-0.829632317	-0.033051396	0.036877286	-0.190099225	-0.107886485	0.048666948	0.523139356	-0.017195212	-0.088626263	-0.330435575	-0.017794555	NA	-0.176335712	0.075505069
id308	0.544033226	0.298471374	1.837993978	-0.054049061	0.612409114	-0.046389365	1.195916205	0.390948871	-0.184772504	0.606430559	0.44319604	-0.141895365	NA	0.003120954	0.306321314	-0.059558492	-0.693016433	0.247269345	0.196788303	0.283759928	0.107500586	0.678783571	-0.003318371	0.2095868	0.489232935	0.137268626	0.189652272	1.050512287	0.006773387	0.134681435	0.380047105	0.36150409	-0.115887894	-0.329058693	0.330591285	-0.381333578	0.278353529	0.022356504	-0.380568408	0.143667178	0.182499728	0.039140517	-0.497731057	0.275966402	0.307420757	0.256263015	-0.074186338	-0.079054152	0.223761748	0.167686787
id309	-0.13869557	-0.330349557	0.571932084	0.223660623	-0.055353697	0.152982681	-0.013252079	-0.108021199	0.564822831	1.099477008	-0.108808531	0.160260264	-0.43320743	0.078535471	-0.694105007	-0.121971526	-0.066012989	-0.279716933	-0.164955478	-0.320869107	-0.055619388	-0.596933001	-0.174434335	-0.115032082	-0.25107128	-0.566150423	0.251490531	0.763956103	0.267424714	NA	-0.030459842	0.14668426	-0.425464839	0.24367873	-0.373437037	0.134122861	0.051878001	0.053620229	0.333218893	0.038596356	-0.161796638	-0.330871199	-0.087170138	-0.396666125	-0.240597958	-0.169114667	0.457428757	0.123891657	0.042436897	-0.149563432
id310	0.384848177	-0.011394965	0.867355175	0.087344518	0.262856272	0.152279461	-0.443461646	0.091684029	-0.088109545	-0.171606492	0.414628544	-0.000578754	0.340014657	0.030962234	-0.097220238	0.275340384	0.281310142	0.434930074	0.346660678	0.416130082	0.412606438	-0.498457487	0.284412345	-0.156547168	0.108896001	-0.081114608	-0.259754073	1.650957726	0.023096189	0.143230368	0.46119129	-0.40087854	0.278283132	0.14933679	0.24601558	NA	-0.519948411	0.022393253	0.539770341	0.155266987	0.227561365	0.56765428	0.500550637	0.164137137	0.115091706	0.160028841	0.2141738	-0.03961437	0.182417701	-0.016869016
id311	0.565130761	-0.250684417	0.560224767	-0.006605764	0.332151684	-0.050469785	0.197740086	-0.191520199	-0.332921442	-0.033093813	-0.333706334	-0.203614404	-0.073291569	0.132231542	-0.311319719	0.066138488	0.119826375	-0.325317659	-0.735387346	0.017947289	-0.311981495	-0.51291862	0.125176544	0.048265997	-0.231855055	0.319261247	0.282241499	0.409464578	-0.019931268	-0.515182968	-0.144826551	0.190553708	0.192185323	0.150818249	0.047390653	0.122479065	-0.480888487	-0.033227335	0.042370171	-0.271709852	-0.410493306	1.017780415	-0.600251355	0.096157338	-0.306209595	-0.237298218	0.661099717	-0.171147731	-0.148943899	0.013438198
id312	-0.677069208	-0.385471297	0.364096538	-0.123044163	-0.265977934	NA	0.62109064	-0.435852605	0.244986594	0.149695022	-0.705600105	-0.081272181	-0.404996928	-0.153820678	-0.509715858	-0.263475046	0.68815476	-0.538999283	-0.361241684	-0.364064978	-0.452559344	-0.783653367	-0.336518711	-0.023663816	-0.918521843	-0.300356278	-0.182656813	0.158658773	-0.158258094	-0.528684552	-0.52177394	-0.434227185	-0.420104582	0.197622383	-0.373994492	0.107624863	-0.761092565	0.082006327	0.007010961	-0.311523586	0.023073773	0.21794523	0.239198771	-0.342957868	-0.256091131	-0.497176733	0.240494807	0.251828307	-0.421921939	-0.441695044
id313	-0.051120024	0.089286927	1.61745493	-0.165522911	-0.083188879	-0.138303737	-0.128444258	-0.043013173	-0.414934422	-0.26313964	-0.155824113	NA	0.011028553	-0.15398811	0.469290409	0.172703405	-0.422496768	0.180398213	-0.028840411	0.131625235	0.058296431	0.521677683	0.068619737	0.12280466	-0.267403286	0.438630985	-0.308181483	0.869709292	0.049952487	0.10168939	-0.111680884	-0.132713103	0.0536709	-0.283839755	0.008038651	0.324788653	-0.146734325	-0.096714787	-0.167518073	0.050978012	-0.206521633	-0.551415183	0.376768976	0.231993796	0.045792548	0.008763081	0.002326774	0.28117284	-0.016636639	0.133111291
id314	0.088684218	-1.109638907	0.253738237	0.219121915	0.001712975	-0.038395653	-1.513243424	-0.654655927	0.77645694	0.127928485	-0.493522139	-0.108543448	-0.508952826	0.211894689	-0.501112444	-0.030216336	0.519326633	-0.40591018	-0.142740036	-0.222333978	-0.122230561	-0.967545646	-0.445302526	-0.04883702	-0.531118444	-0.4850365	-0.688272684	0.475241864	-0.021355251	-0.286484448	-0.374168842	-0.684007744	-1.045350452	-0.182246095	-0.193975736	0.389630839	-0.678503678	0.041496565	-0.229955819	-0.043904283	-0.158433933	-0.543705408	0.214779644	-0.817307381	-0.344744306	-0.30194185	-0.645787824	0.054455834	-0.271069545	-0.236073863
id315	-0.841567989	-0.526398575	1.585947676	0.032428771	-0.560849231	-0.168446317	-1.552872159	-0.385024963	0.679854828	0.003754245	-0.434057031	0.038328421	-0.398904864	0.081601151	0.113352734	-0.614233325	0.521557735	-0.493647175	-0.568216171	-0.397793014	-0.41187228	-1.129571269	-0.62580038	0.062437455	-0.454512675	-0.817231384	-0.436589205	0.294088043	0.036151938	-0.101422849	-0.422234623	-0.622575385	-0.65849847	0.047072326	-0.575112948	0.158230143	-0.782495081	0.067944023	0.080494637	-0.191644956	-0.451419752	-0.377656876	0.239005981	-0.667019161	-0.457285551	-0.11400898	-0.713195256	-0.162954574	-0.294188206	-0.201376425
id316	0.267114983	0.116089424	2.03874199	-0.214980472	-0.216702867	-0.121899163	0.070805131	0.322072579	0.406305358	-0.331285065	-0.005270981	-0.048868224	0.483409844	0.123038247	0.117737996	-0.163589439	-0.240968235	0.456105488	0.666765852	0.376403158	-0.070987529	-0.277403771	NA	0.137522746	NA	-0.209738907	-0.44640246	1.540427656	0.15417308	0.239183725	0.225194577	-0.189732129	-0.103992697	-0.189442361	0.279381577	0.190138609	-0.081133757	-0.08053833	0.309208546	0.13529651	0.026450758	-0.797722132	0.730884648	-0.144847563	0.127262493	0.1164383	-0.372531845	0.044333868	-0.0762684	0.054503783
id317	0.20552925	-0.210628842	1.695402146	-0.092665106	0.051749284	-0.060233135	-0.230237165	0.170560311	0.171354883	-0.007638623	0.43850135	0.010972316	0.194844808	-0.039976981	0.105075115	0.300852864	-0.302297816	0.085007666	0.609794626	0.199754347	0.127126988	-0.124982553	0.163671494	0.080999823	-0.258198343	0.3273167	-0.147385056	0.83624698	0.098669713	0.100897565	-0.038500711	0.078071562	0.382079778	0.079774537	0.045092351	0.381267628	-0.407468398	0.092848829	0.057679508	0.005133016	0.596857859	-0.317888338	-0.646761248	0.274532315	0.323884208	0.283603829	0.068839448	0.083022847	0.204396803	0.02801875
id318	-0.462233357	-0.062631212	1.774975854	-0.053040598	-0.259489724	-0.05991914	-0.796209448	-0.231967257	0.227085098	0.165830839	-0.062564065	0.300538266	-0.106369815	NA	0.113429906	0.063717393	0.899609092	0.094287872	0.584710299	-0.036896984	-0.11066106	-0.609996085	0.098021652	0.070813343	-0.087312633	0.053460325	-0.115352556	-0.030661737	0.082026831	0.080884573	-0.008810141	-0.592475908	0.010480004	0.477336326	-0.124527435	0.230615379	-0.384038749	0.018712213	0.0181959	-0.214594583	0.109954461	0.047360955	-0.514383156	0.01818925	-0.063151995	-0.111987504	-0.679826675	NA	0.006027138	0.03000795
id319	-0.168283261	-0.567153311	0.531045233	-0.050388606	-0.008815041	0.094403491	0.00972627	-0.54034455	0.931642901	0.218500758	-0.348856323	-0.025054465	-0.18824307	0.285713252	-0.80598591	0.194604769	-0.020420212	NA	-0.889247815	-0.214225457	-0.355257583	-0.606787945	-0.235795687	-0.154752279	-0.744648712	-0.080330518	0.022328042	-0.378578724	-0.028124765	-0.665692485	-0.11851151	0.094900202	-0.261743032	-0.06550365	-0.270074304	0.501276093	-0.551765405	-0.03576352	-0.021006271	-0.210057139	-0.290688352	1.103519513	0.235340569	NA	-0.429693477	-0.546549896	-0.94801327	0.36172032	-0.208967445	-0.213524041
id320	-0.597420011	0.086314187	0.583703158	-0.069485131	-0.453019466	-0.093507638	-0.833844339	-0.289234177	0.2496198	-0.026314645	NA	-0.101794105	-0.33932271	0.058377044	NA	-0.228055956	-0.368559952	-0.033978323	-0.342229665	-0.200016741	-0.253192706	-0.665275793	-0.269925662	-0.05906451	-0.601536695	-0.356179024	-0.308933081	-0.235251173	-0.207785289	-0.350983466	-0.203786251	-0.051580534	0.063933268	NA	-0.138409251	-0.101503927	-0.53725396	-0.014813188	0.249795747	-0.019102143	-0.731157887	0.630765816	0.273857355	-0.354909186	-0.283977126	-0.096405976	-0.038074361	0.013457114	-0.19708045	0.026041465
id321	0.019250352	0.629661257	1.669591762	-0.049625366	0.151482928	-0.043963036	0.858881361	0.056693923	-0.127889046	0.066489727	-0.15986407	0.287419037	-0.217912098	0.059401822	-0.475219395	-0.015739377	-0.008654866	0.017715287	-0.458336127	-0.039849998	-0.149639459	0.807374327	0.180042224	-0.21733588	0.419434402	-0.048333869	0.56024211	0.965626986	-0.013510616	-0.225766847	-0.281260673	0.139747467	0.153613388	0.155180462	0.276989774	-0.215546289	1.109746819	0.002700963	-0.242949421	0.018667559	-0.137646409	0.768020759	0.393363489	0.059635538	-0.049360292	0.110234591	0.215510072	-0.179246795	0.209711874	NA
id322	0.180802389	0.02104574	1.183420289	0.016618656	0.485310182	-0.197185492	1.908820952	0.416822706	-0.252674916	-0.203682736	-0.15666559	0.038607769	0.364849033	-0.050076954	0.282921429	-0.231295317	-1.197107531	0.079971997	0.319086148	-0.005581483	0.12531009	0.58211092	-0.028679437	-0.033396625	0.780583302	0.202372303	0.588228395	1.217985505	-0.030278211	0.483529915	-0.024729205	0.620552319	-0.049982804	-0.13815916	0.245458628	-0.596071358	0.900834761	-0.054781802	0.093349382	-0.218861805	-0.026320613	1.825734419	0.228023827	0.324405324	0.242032089	0.398533721	-0.467480184	-0.416439571	0.410572253	0.083570607
id323	0.151314458	0.073015467	-0.628775752	0.125302439	-0.217339688	0.089654646	-0.16175131	-0.243786787	0.237363916	0.1028017	0.146769474	-0.246182068	-0.316282417	-0.008806892	-0.103734737	0.266604383	-0.021875398	-0.380615322	-0.267941931	-0.060443352	0.2997119	-0.038214062	0.253194819	-0.067951816	-0.414315621	-0.086644846	0.055385619	1.281826401	0.030131313	-0.377505357	-0.058047665	0.125199394	-0.023109216	0.013097739	-0.20351215	-0.014248916	-0.088403484	-0.021150303	0.216454215	-0.066386228	-0.263405341	0.132775365	-0.075424444	0.111800739	-0.434438137	-0.054698663	1.332655207	-0.157130778	-0.144678117	-0.033451809
id324	0.793214168	0.367288256	1.176880793	-0.167218797	0.653296756	0.150994736	0.949746141	0.488836408	0.135064418	NA	0.684028857	-0.258820154	0.333355386	0.103291099	0.639561912	0.610349386	0.370828393	0.430098151	0.162377839	0.302016134	0.337391229	-0.011552461	0.483226481	0.150139495	0.047757162	0.584086283	-0.02930871	0.173368851	0.12652568	0.201192064	0.383695015	0.226713727	0.728863058	0.319756891	0.341422141	0.111698293	0.087535607	0.010762271	0.033452538	0.173164131	0.533698912	1.221188727	0.490753949	0.393287188	0.202526015	0.243611993	-0.131384126	0.054993064	0.296199806	0.101351629
id325	0.596778174	-0.242475751	-0.068027841	-0.17719746	0.564267046	0.08367208	-1.308877697	0.020453341	0.62624729	0.005043493	0.049412606	0.195192438	NA	-0.027322621	0.137336097	0.116195833	-0.747576092	0.050567467	0.398899425	0.123019726	0.057971819	-1.431694124	0.446195657	0.034366335	-0.179894918	0.086395458	-0.228579501	1.436590424	0.144706835	0.148240945	NA	-0.198670402	0.08218478	0.380041113	-0.101368517	-0.158261874	-1.062505914	-0.06872025	0.643814853	-0.146691936	0.044670301	0.155761869	-0.272275413	-0.209724266	-0.021344169	0.043549267	-0.003567193	-0.200896609	0.152861352	0.001965571
id326	1.217877301	0.369692341	1.365131425	-0.159090764	1.063459371	-0.073785514	NA	0.672716152	0.399576807	-0.124898581	0.248767509	-0.135793247	0.568832592	0.207492309	0.193568691	0.200635428	-0.501086259	0.511323371	0.370471585	0.373994758	NA	0.573098807	0.564772954	0.176060907	0.263115077	0.693925121	0.190218231	1.383403819	0.006683843	0.281662697	0.44291192	0.304802407	0.389801937	0.240991054	0.568514227	-0.157473856	0.175489207	-0.052711706	0.131337766	0.230904224	0.490748838	0.807505386	-0.471786078	0.446461735	0.40720057	0.489725854	0.559927767	-0.276935167	0.253044401	0.07801917
id327	0.725561128	0.152618272	1.129036878	-0.085996023	0.327000191	-0.071218115	1.766148175	0.391310071	-0.006480397	0.410265361	0.30297203	0.052241488	0.40441917	0.080912658	0.490004854	0.089201294	-0.189129944	0.545049358	0.303756405	0.392176631	NA	0.744097617	0.324578457	0.124294408	0.482392435	0.415486805	0.209714893	1.32428051	0.004814744	0.404863871	0.231342103	0.2430278	0.244423816	-0.001513284	0.32194442	-0.146397042	NA	0.025559433	0.316121215	0.270817527	0.285330256	-0.017169209	0.089333478	0.25796438	0.351179155	0.369795955	-0.033652305	-0.191159829	0.341739736	NA
id328	-0.508925192	-0.037508915	1.575857202	-0.207241803	-0.358843031	-0.201059045	1.002294141	-0.116947735	0.233710615	-0.140791689	-0.179353847	0.134214553	-0.353730876	-0.152636237	0.233069488	-0.153823982	0.0987287	-0.105441916	0.478130956	-0.035235861	-0.06300999	0.201634278	-0.257230564	0.122691042	0.3909557	-0.023825273	-0.246068824	0.720002142	-0.032747927	0.216515136	-0.274623076	-0.222198096	-0.349591964	-0.051481865	0.000116091	-0.252221755	-0.02137316	0.03092324	NA	-0.183173152	-0.071043266	0.717177348	0.529816777	0.110478301	0.003619552	0.142119043	-1.643815578	-0.33870216	0.240150428	-0.061674679
id329	-0.1240342	-0.336715111	0.55879594	0.056826259	0.004864144	0.196452032	-0.447271035	-0.254190057	-0.631010475	0.155239818	0.140790044	-0.263965881	-0.636651384	0.133541373	-0.037725467	0.022132261	0.743895551	-0.484177065	-0.731383783	-0.322849492	-0.17351139	-0.719048134	-0.154491393	-0.048004359	-0.279866844	-0.226637117	0.11602618	-0.375768875	-0.002159065	-0.455088925	-0.110435235	0.004589496	0.137986864	-0.455831942	0.054675083	0.128099646	-0.112112181	-0.00062251	-0.020282915	-0.166263577	-0.178742918	-0.085377877	NA	0.142583141	-0.370345133	-0.022433139	0.374708034	-0.261321372	0.108041087	-0.177000796
id330	-0.015708631	-0.193984848	0.881796781	-0.147111728	0.162342611	-0.138376865	-0.413946275	0.31981264	-0.460966395	0.005264922	0.026549437	0.085229284	0.094662477	-0.282350332	0.396855498	0.074416555	-0.672833347	0.246806355	0.334049201	0.05283383	0.117130957	-0.737592784	0.343170904	-0.204010478	-0.154010047	0.288816552	0.385858612	0.211836993	-0.168047965	0.071025922	0.355993136	-0.047614011	-0.042279337	0.601068014	0.287219032	-0.119705082	-0.486983628	-0.053428947	-0.639887729	0.009531395	0.179549538	0.075152202	0.451606604	0.654349777	0.289901424	0.373996874	-0.220419859	-0.103145933	0.220006348	0.112817143
id331	-0.647482669	0.187739861	0.327809156	-0.028986411	-0.592011342	0.013503554	-0.093043579	-0.435220241	-0.654382406	0.173400108	NA	-0.030964661	-0.518719894	0.209540649	-0.755590461	-0.091252182	0.922933454	-0.535883964	-0.293570559	-0.471366627	-0.226915587	0.330086217	0.346834295	-0.152467665	-0.473181437	-0.356501008	0.116278428	0.490690113	-0.241389033	-0.513922072	-0.183360429	-0.15394912	0.115001544	-0.154444605	-0.472587647	0.307142895	0.513994018	-0.04665713	-0.181501721	0.006132481	-0.245379683	-0.243409179	-0.640247583	-0.201267505	-0.269845876	-0.501241913	1.182952392	0.254429049	NA	-0.146286359
id332	0.151216621	0.149406793	0.792733899	0.049407688	0.258632795	-0.017728015	-0.459806994	-0.146748926	0.064060099	0.009980828	0.080294244	-0.332688984	-0.065094597	0.079752345	0.254585063	-0.260752256	-0.299044742	-0.276283542	-0.195723138	0.04092312	-0.079222421	-0.382182374	-0.211280971	0.039345424	-0.112172251	-0.093545674	-0.395648742	0.072848253	-0.069705854	-0.130854244	0.089670217	-0.082289417	-0.111165809	0.010254503	-0.234879828	-0.486012775	-0.596397994	0.008695414	-0.138434128	-0.195654484	-0.05938693	0.039977797	-0.243953702	0.047575945	-0.250831193	-0.256013903	-1.020275752	-0.120231551	-0.048097254	-0.035370572
id333	-0.658964567	0.155721033	1.069982672	-0.04849498	-0.434135558	-0.237511994	-0.292188535	-0.460033731	0.015974612	-0.138268599	-0.688000751	-0.108902663	-0.165114445	-0.203501229	-0.491138141	-0.196409313	0.485164559	-0.381524781	-0.03462146	-0.36537087	-0.563187189	0.0174593	-0.693746778	0.037722031	-0.048422075	-0.624109348	-0.19217307	0.357469282	-0.111869945	-0.211600247	-0.105108704	-0.088478685	-0.41428319	0.058923657	-0.317467971	-0.251034862	0.307369388	0.020100257	0.068184353	-0.152251507	-0.292329063	-0.325390423	0.075920735	-0.065728242	0.073533176	-0.298173338	0.337966558	0.402519463	-0.228433523	-0.219992038
id334	0.150417152	-0.010265836	0.861403269	0.094024975	0.159041712	-0.112525559	0.093932941	0.012190079	0.283539938	-0.180679171	0.269041945	-0.091559172	0.200891726	0.072190572	-0.045248773	0.08292037	0.050877135	0.118815622	0.489658556	0.236358943	0.118110014	0.255722504	0.228652908	0.049838339	-0.017442368	0.233960271	-0.131835926	0.858920901	0.035460295	0.219933463	-0.016759479	-0.010966364	0.175062874	0.080049877	0.027473019	0.327306067	0.195759316	0.03055657	-0.183405314	0.135863084	0.456698957	-0.649848929	-0.215265607	0.521707137	0.197729003	0.273976251	0.066385945	0.316742164	0.338205113	0.321621526
id335	-0.195613764	-0.647991084	-0.550176051	0.130544968	0.076125824	0.09491476	-0.791018257	NA	-0.613170775	0.914810057	-0.305447402	-0.061895543	-0.330982088	0.160131758	-0.223563735	NA	0.217671683	-0.556439499	-0.924575368	-0.44070723	-0.552299466	-1.231407143	-0.232847062	-0.361728142	-0.82858575	-0.334322269	0.007526258	0.051790432	-0.165278405	-0.39353151	-0.20724235	-0.269280394	-0.681175426	-0.338290599	-0.157111244	-0.097151133	-1.084092819	0.040584076	-0.210483806	-0.276574944	-0.516797376	1.058826437	-0.10312754	-0.361590863	-0.412815898	-0.359998167	-1.833744594	0.083171699	-0.323761684	-0.22018666
